"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.762344470E-1,8.418220282E-1,-1.964159966E0,-1.144498944E0,2.424142432E0
7.801755870E-1,8.418220282E-1,-1.964159966E0,-1.144498944E0,2.424142432E0
7.841165100E-1,8.418220282E-1,-1.964159966E0,-1.144498944E0,2.424142432E0
7.880572020E-1,8.418220282E-1,-1.964159966E0,-1.144498944E0,2.424142432E0
7.919981100E-1,3.077670038E-1,-1.468600988E0,-1.538581014E0,2.149125619E0
7.959387260E-1,3.077670038E-1,-1.468600988E0,-1.538581014E0,2.149125619E0
7.998793410E-1,3.077670038E-1,-1.468600988E0,-1.538581014E0,2.149125619E0
8.038199230E-1,3.077670038E-1,-1.468600988E0,-1.538581014E0,2.149125619E0
8.077608460E-1,3.077670038E-1,-1.468600988E0,-1.538581014E0,2.149125619E0
8.117023080E-1,-5.678359866E-1,-1.357527018E0,-2.402282953E0,2.817140518E0
8.156427080E-1,-5.678359866E-1,-1.357527018E0,-2.402282953E0,2.817140518E0
8.195833230E-1,-5.678359866E-1,-1.357527018E0,-2.402282953E0,2.817140518E0
8.235245540E-1,-5.678359866E-1,-1.357527018E0,-2.402282953E0,2.817140518E0
8.274657990E-1,-5.678359866E-1,-1.357527018E0,-2.402282953E0,2.817140518E0
8.314051830E-1,-7.790390253E-1,-1.203047037E0,-2.157835007E0,2.590458626E0
8.353460290E-1,-7.790390253E-1,-1.203047037E0,-2.157835007E0,2.590458626E0
8.392869520E-1,-7.790390253E-1,-1.203047037E0,-2.157835007E0,2.590458626E0
8.432278760E-1,-7.790390253E-1,-1.203047037E0,-2.157835007E0,2.590458626E0
8.471685680E-1,-7.790390253E-1,-1.203047037E0,-2.157835007E0,2.590458626E0
8.511085730E-1,-7.790390253E-1,-1.203047037E0,-2.157835007E0,2.590458626E0
8.550491110E-1,8.965089917E-1,-3.384949863E-1,-2.085499048E0,2.295128212E0
8.589894960E-1,8.965089917E-1,-3.384949863E-1,-2.085499048E0,2.295128212E0
8.629301260E-1,8.965089917E-1,-3.384949863E-1,-2.085499048E0,2.295128212E0
8.668707420E-1,8.965089917E-1,-3.384949863E-1,-2.085499048E0,2.295128212E0
8.708110490E-1,8.965089917E-1,-3.384949863E-1,-2.085499048E0,2.295128212E0
8.747509480E-1,1.905238032E0,5.966780186E-1,-4.440061092E0,4.868274758E0
8.786913320E-1,1.905238032E0,5.966780186E-1,-4.440061092E0,4.868274758E0
8.826319480E-1,1.905238032E0,5.966780186E-1,-4.440061092E0,4.868274758E0
8.865728180E-1,1.905238032E0,5.966780186E-1,-4.440061092E0,4.868274758E0
8.905135100E-1,1.905238032E0,5.966780186E-1,-4.440061092E0,4.868274758E0
8.944537410E-1,2.085691929E0,1.899922967E0,-7.851666927E0,8.343170359E0
8.983946790E-1,2.085691929E0,1.899922967E0,-7.851666927E0,8.343170359E0
9.023352940E-1,2.085691929E0,1.899922967E0,-7.851666927E0,8.343170359E0
9.062753710E-1,2.085691929E0,1.899922967E0,-7.851666927E0,8.343170359E0
9.102153420E-1,2.085691929E0,1.899922967E0,-7.851666927E0,8.343170359E0
9.141561880E-1,1.238533974E0,2.434000015E0,-7.338710785E0,7.830389420E0
9.180964960E-1,1.238533974E0,2.434000015E0,-7.338710785E0,7.830389420E0
9.220371930E-1,1.238533974E0,2.434000015E0,-7.338710785E0,7.830389420E0
9.259774240E-1,1.238533974E0,2.434000015E0,-7.338710785E0,7.830389420E0
9.299177320E-1,1.238533974E0,2.434000015E0,-7.338710785E0,7.830389420E0
9.338583800E-1,1.664643049E0,1.982177019E0,-4.774878979E0,5.431347114E0
9.377993030E-1,1.664643049E0,1.982177019E0,-4.774878979E0,5.431347114E0
9.417399190E-1,1.664643049E0,1.982177019E0,-4.774878979E0,5.431347114E0
9.456802070E-1,1.664643049E0,1.982177019E0,-4.774878979E0,5.431347114E0
9.496209000E-1,1.664643049E0,1.982177019E0,-4.774878979E0,5.431347114E0
9.535621310E-1,2.600436926E0,1.265174031E0,-2.958679914E0,4.137236320E0
9.575029870E-1,2.600436926E0,1.265174031E0,-2.958679914E0,4.137236320E0
9.614433710E-1,2.600436926E0,1.265174031E0,-2.958679914E0,4.137236320E0
9.653839100E-1,2.600436926E0,1.265174031E0,-2.958679914E0,4.137236320E0
9.693242750E-1,2.600436926E0,1.265174031E0,-2.958679914E0,4.137236320E0
9.732651220E-1,3.166371107E0,7.915359735E-1,-1.633311033E0,3.649676714E0
9.772057370E-1,3.166371107E0,7.915359735E-1,-1.633311033E0,3.649676714E0
9.811464240E-1,3.166371107E0,7.915359735E-1,-1.633311033E0,3.649676714E0
9.850867320E-1,3.166371107E0,7.915359735E-1,-1.633311033E0,3.649676714E0
9.890275780E-1,3.166371107E0,7.915359735E-1,-1.633311033E0,3.649676714E0
9.929679770E-1,2.977142096E0,4.494569898E-1,-4.846479893E-1,3.049634456E0
9.969085920E-1,2.977142096E0,4.494569898E-1,-4.846479893E-1,3.049634456E0
1.000848900E0,2.977142096E0,4.494569898E-1,-4.846479893E-1,3.049634456E0
1.004789136E0,2.977142096E0,4.494569898E-1,-4.846479893E-1,3.049634456E0
1.008730059E0,2.977142096E0,4.494569898E-1,-4.846479893E-1,3.049634456E0
1.012670982E0,2.379483938E0,4.385499954E-1,2.704870105E-1,2.434632032E0
1.016611630E0,2.379483938E0,4.385499954E-1,2.704870105E-1,2.434632032E0
1.020552630E0,2.379483938E0,4.385499954E-1,2.704870105E-1,2.434632032E0
1.024493553E0,2.379483938E0,4.385499954E-1,2.704870105E-1,2.434632032E0
1.028434804E0,1.443665028E0,7.201570272E-1,8.622810245E-1,1.829295881E0
1.032979650E0,1.443665028E0,7.201570272E-1,8.622810245E-1,1.829295881E0
1.036315958E0,1.443665028E0,7.201570272E-1,8.622810245E-1,1.829295881E0
1.040256343E0,1.443665028E0,7.201570272E-1,8.622810245E-1,1.829295881E0
1.044197198E0,1.443665028E0,7.201570272E-1,8.622810245E-1,1.829295881E0
1.048138121E0,1.443665028E0,7.201570272E-1,8.622810245E-1,1.829295881E0
1.052078813E0,-1.107830033E-1,1.133514047E0,1.711904049E0,2.056147475E0
